UserID,MovieID,Rating,Timestamp,Gender,Age,AgeGroup,OccupationName,Title,Genres,AttackType,IsFiller,IsTarget,IsMalicious
6042,1346,3.0,973583797,U,-1,Unknown,attacker,Cat People (1982),Horror,Random,True,False,True
6042,338,5.0,973583797,U,-1,Unknown,attacker,Virtuosity (1995),Sci-Fi|Thriller,Random,True,False,True
6042,1276,1.0,973583784,U,-1,Unknown,attacker,Cool Hand Luke (1967),Comedy|Drama,Random,True,False,True
6042,1564,2.0,973583773,U,-1,Unknown,attacker,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,Random,True,False,True
6042,715,3.0,973583770,U,-1,Unknown,attacker,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,Random,True,False,True
6042,2193,5.0,973583804,U,-1,Unknown,attacker,Willow (1988),Action|Adventure|Fantasy,Random,True,False,True
6042,2074,2.0,973583806,U,-1,Unknown,attacker,"Night Porter, The (Il Portiere di notte) (1974)",Drama,Random,True,False,True
6042,3761,2.0,973583769,U,-1,Unknown,attacker,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama,Random,True,False,True
6042,2263,1.0,973583814,U,-1,Unknown,attacker,"Seventh Sign, The (1988)",Thriller,Random,True,False,True
6042,3331,1.0,973583783,U,-1,Unknown,attacker,My Tutor (1983),Drama,Random,True,False,True
6042,1411,1.0,973583826,U,-1,Unknown,attacker,Hamlet (1996),Drama,Random,True,False,True
6042,3150,1.0,973583824,U,-1,Unknown,attacker,"War Zone, The (1999)",Drama,Random,True,False,True
6042,998,3.0,973583773,U,-1,Unknown,attacker,Set It Off (1996),Action|Crime,Random,True,False,True
6042,3055,5.0,973583784,U,-1,Unknown,attacker,Felicia's Journey (1999),Thriller,Random,True,False,True
6042,2373,3.0,973583811,U,-1,Unknown,attacker,Red Sonja (1985),Action|Adventure,Random,True,False,True
6042,3077,4.0,973583782,U,-1,Unknown,attacker,42 Up (1998),Documentary,Random,True,False,True
6042,3510,5.0,973583777,U,-1,Unknown,attacker,Frequency (2000),Drama|Thriller,Random,True,False,True
6042,2435,5.0,973583805,U,-1,Unknown,attacker,Hurlyburly (1998),Drama,Random,True,False,True
6042,1123,4.0,973583784,U,-1,Unknown,attacker,"Perfect Candidate, A (1996)",Documentary,Random,True,False,True
6042,2817,4.0,973583820,U,-1,Unknown,attacker,Aces: Iron Eagle III (1992),Action|War,Random,True,False,True
6042,3454,4.0,973583781,U,-1,Unknown,attacker,Whatever It Takes (2000),Comedy|Romance,Random,True,False,True
6042,503,1.0,973583775,U,-1,Unknown,attacker,"New Age, The (1994)",Drama,Random,True,False,True
6042,2877,4.0,973583791,U,-1,Unknown,attacker,Tommy (1975),Drama|Musical,Random,True,False,True
6042,3717,4.0,973583795,U,-1,Unknown,attacker,Gone in 60 Seconds (2000),Action|Crime,Random,True,False,True
6042,957,4.0,973583824,U,-1,Unknown,attacker,"Scarlet Letter, The (1926)",Drama,Random,True,False,True
6042,2875,1.0,973583812,U,-1,Unknown,attacker,Sommersby (1993),Drama|Mystery|Romance,Random,True,False,True
6042,1496,1.0,973583772,U,-1,Unknown,attacker,Anna Karenina (1997),Drama|Romance,Random,True,False,True
6042,913,4.0,973583815,U,-1,Unknown,attacker,"Maltese Falcon, The (1941)",Film-Noir|Mystery,Random,True,False,True
6042,2439,3.0,973583820,U,-1,Unknown,attacker,Affliction (1997),Drama,Random,True,False,True
6042,2085,1.0,973583784,U,-1,Unknown,attacker,101 Dalmatians (1961),Animation|Children's,Random,True,False,True
6042,3255,2.0,973583781,U,-1,Unknown,attacker,"League of Their Own, A (1992)",Comedy|Drama,Random,True,False,True
6042,3456,5.0,973583797,U,-1,Unknown,attacker,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,Random,True,False,True
6042,2722,2.0,973583796,U,-1,Unknown,attacker,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,Random,True,False,True
6042,1956,2.0,973583786,U,-1,Unknown,attacker,Ordinary People (1980),Drama,Random,True,False,True
6042,2060,4.0,973583784,U,-1,Unknown,attacker,BASEketball (1998),Comedy,Random,True,False,True
6042,442,1.0,973583797,U,-1,Unknown,attacker,Demolition Man (1993),Action|Sci-Fi,Random,True,False,True
6042,1101,5.0,973583775,U,-1,Unknown,attacker,Top Gun (1986),Action|Romance,Random,True,False,True
6042,1493,1.0,973583810,U,-1,Unknown,attacker,Love and Other Catastrophes (1996),Romance,Random,True,False,True
6042,1606,5.0,973583822,U,-1,Unknown,attacker,Kull the Conqueror (1997),Action|Adventure,Random,True,False,True
6042,2089,1.0,973583774,U,-1,Unknown,attacker,"Rescuers Down Under, The (1990)",Animation|Children's,Random,True,False,True
6042,2896,2.0,973583779,U,-1,Unknown,attacker,Alvarez Kelly (1966),Western,Random,True,False,True
6042,2991,4.0,973583800,U,-1,Unknown,attacker,Live and Let Die (1973),Action,Random,True,False,True
6042,397,5.0,973583799,U,-1,Unknown,attacker,"Fear, The (1995)",Horror,Random,False,True,True
6042,1504,5.0,973583782,U,-1,Unknown,attacker,Hollow Reed (1996),Drama,Random,False,True,True
6042,3116,5.0,973583824,U,-1,Unknown,attacker,Miss Julie (1999),Drama,Random,False,True,True
6042,2977,5.0,973583794,U,-1,Unknown,attacker,Crazy in Alabama (1999),Comedy|Drama,Random,False,True,True
6042,2063,5.0,973583826,U,-1,Unknown,attacker,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,Random,False,True,True
6043,2712,5.0,1036499131,U,-1,Unknown,attacker,Eyes Wide Shut (1999),Drama,Random,True,False,True
6043,992,4.0,1036499168,U,-1,Unknown,attacker,"Rich Man's Wife, The (1996)",Thriller,Random,True,False,True
6043,2560,5.0,1036499162,U,-1,Unknown,attacker,Ravenous (1999),Drama|Horror,Random,True,False,True
6043,1959,5.0,1036499146,U,-1,Unknown,attacker,Out of Africa (1985),Drama|Romance,Random,True,False,True
6043,3151,3.0,1036499139,U,-1,Unknown,attacker,"Bat Whispers, The (1930)",Crime|Drama|Mystery,Random,True,False,True
6043,3157,3.0,1036499141,U,-1,Unknown,attacker,Stuart Little (1999),Children's|Comedy,Random,True,False,True
6043,3492,3.0,1036499151,U,-1,Unknown,attacker,"Son of the Sheik, The (1926)",Adventure,Random,True,False,True
6043,771,2.0,1036499168,U,-1,Unknown,attacker,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama,Random,True,False,True
6043,3032,3.0,1036499155,U,-1,Unknown,attacker,"Omega Man, The (1971)",Sci-Fi,Random,True,False,True
6043,2426,3.0,1036499185,U,-1,Unknown,attacker,"Theory of Flight, The (1998)",Comedy|Drama|Romance,Random,True,False,True
6043,455,1.0,1036499126,U,-1,Unknown,attacker,Free Willy (1993),Adventure|Children's|Drama,Random,True,False,True
6043,1987,4.0,1036499165,U,-1,Unknown,attacker,Prom Night (1980),Horror,Random,True,False,True
6043,310,5.0,1036499132,U,-1,Unknown,attacker,Rent-a-Kid (1995),Comedy,Random,True,False,True
6043,1791,1.0,1036499160,U,-1,Unknown,attacker,Twilight (1998),Crime|Drama,Random,True,False,True
6043,1025,2.0,1036499158,U,-1,Unknown,attacker,"Sword in the Stone, The (1963)",Animation|Children's,Random,True,False,True
6043,2830,3.0,1036499134,U,-1,Unknown,attacker,Cabaret Balkan (Bure Baruta) (1998),Drama,Random,True,False,True
6043,2049,3.0,1036499182,U,-1,Unknown,attacker,"Happiest Millionaire, The (1967)",Comedy|Musical,Random,True,False,True
6043,3740,1.0,1036499182,U,-1,Unknown,attacker,Big Trouble in Little China (1986),Action|Comedy,Random,True,False,True
6043,2352,2.0,1036499149,U,-1,Unknown,attacker,"Big Chill, The (1983)",Comedy|Drama,Random,True,False,True
6043,1094,3.0,1036499136,U,-1,Unknown,attacker,"Crying Game, The (1992)",Drama|Romance|War,Random,True,False,True
6043,546,4.0,1036499179,U,-1,Unknown,attacker,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,Random,True,False,True
6043,3112,5.0,1036499171,U,-1,Unknown,attacker,'Night Mother (1986),Drama,Random,True,False,True
6043,3879,3.0,1036499165,U,-1,Unknown,attacker,"Art of War, The (2000)",Action,Random,True,False,True
6043,2785,5.0,1036499126,U,-1,Unknown,attacker,Tales of Terror (1962),Horror,Random,True,False,True
6043,1548,5.0,1036499145,U,-1,Unknown,attacker,"War at Home, The (1996)",Drama,Random,True,False,True
6043,563,1.0,1036499186,U,-1,Unknown,attacker,Germinal (1993),Drama,Random,True,False,True
6043,2108,2.0,1036499142,U,-1,Unknown,attacker,L.A. Story (1991),Comedy|Romance,Random,True,False,True
6043,2494,1.0,1036499182,U,-1,Unknown,attacker,"Last Days, The (1998)",Documentary,Random,True,False,True
6043,429,1.0,1036499173,U,-1,Unknown,attacker,Cabin Boy (1994),Comedy,Random,True,False,True
6043,2724,5.0,1036499135,U,-1,Unknown,attacker,Runaway Bride (1999),Comedy|Romance,Random,True,False,True
6043,2520,3.0,1036499144,U,-1,Unknown,attacker,Airport (1970),Drama,Random,True,False,True
6043,2123,5.0,1036499139,U,-1,Unknown,attacker,All Dogs Go to Heaven (1989),Animation|Children's,Random,True,False,True
6043,28,3.0,1036499139,U,-1,Unknown,attacker,Persuasion (1995),Romance,Random,True,False,True
6043,1066,3.0,1036499158,U,-1,Unknown,attacker,Shall We Dance? (1937),Comedy|Musical|Romance,Random,True,False,True
6043,2265,4.0,1036499142,U,-1,Unknown,attacker,Nothing But Trouble (1991),Adventure|Comedy,Random,True,False,True
6043,2989,1.0,1036499131,U,-1,Unknown,attacker,For Your Eyes Only (1981),Action,Random,True,False,True
6043,938,4.0,1036499179,U,-1,Unknown,attacker,Gigi (1958),Musical,Random,True,False,True
6043,1594,3.0,1036499128,U,-1,Unknown,attacker,In the Company of Men (1997),Drama,Random,True,False,True
6043,2470,1.0,1036499147,U,-1,Unknown,attacker,Crocodile Dundee (1986),Adventure|Comedy,Random,True,False,True
6043,1099,2.0,1036499166,U,-1,Unknown,attacker,"Christmas Carol, A (1938)",Drama,Random,True,False,True
6043,1380,3.0,1036499136,U,-1,Unknown,attacker,Grease (1978),Comedy|Musical|Romance,Random,True,False,True
6043,580,4.0,1036499161,U,-1,Unknown,attacker,Princess Caraboo (1994),Drama,Random,True,False,True
6043,2306,4.0,1036499161,U,-1,Unknown,attacker,Holy Man (1998),Comedy,Random,True,False,True
6043,3816,1.0,1036499133,U,-1,Unknown,attacker,"Official Story, The (La Historia Oficial) (1985)",Drama,Random,True,False,True
6043,1465,1.0,1036499186,U,-1,Unknown,attacker,Rosewood (1997),Drama,Random,True,False,True
6043,1730,2.0,1036499160,U,-1,Unknown,attacker,Kundun (1997),Drama,Random,True,False,True
6043,457,1.0,1036499179,U,-1,Unknown,attacker,"Fugitive, The (1993)",Action|Thriller,Random,True,False,True
6043,3680,3.0,1036499163,U,-1,Unknown,attacker,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,Random,True,False,True
6043,1282,5.0,1036499135,U,-1,Unknown,attacker,Fantasia (1940),Animation|Children's|Musical,Random,True,False,True
6043,3076,4.0,1036499134,U,-1,Unknown,attacker,Irma la Douce (1963),Comedy,Random,True,False,True
6043,397,5.0,1036499128,U,-1,Unknown,attacker,"Fear, The (1995)",Horror,Random,False,True,True
6043,1504,5.0,1036499145,U,-1,Unknown,attacker,Hollow Reed (1996),Drama,Random,False,True,True
6043,3116,5.0,1036499149,U,-1,Unknown,attacker,Miss Julie (1999),Drama,Random,False,True,True
6043,2977,5.0,1036499183,U,-1,Unknown,attacker,Crazy in Alabama (1999),Comedy|Drama,Random,False,True,True
6043,2063,5.0,1036499185,U,-1,Unknown,attacker,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,Random,False,True,True
6044,2691,1.0,1000763717,U,-1,Unknown,attacker,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,Random,True,False,True
6044,2944,3.0,1000763690,U,-1,Unknown,attacker,"Dirty Dozen, The (1967)",Action|War,Random,True,False,True
6044,2615,5.0,1000763693,U,-1,Unknown,attacker,My Science Project (1985),Adventure|Sci-Fi,Random,True,False,True
6044,2906,5.0,1000763689,U,-1,Unknown,attacker,Random Hearts (1999),Drama|Romance,Random,True,False,True
6044,1878,1.0,1000763675,U,-1,Unknown,attacker,Woo (1998),Comedy|Romance,Random,True,False,True
6044,1247,3.0,1000763679,U,-1,Unknown,attacker,"Graduate, The (1967)",Drama|Romance,Random,True,False,True
6044,3050,5.0,1000763684,U,-1,Unknown,attacker,Light It Up (1999),Drama,Random,True,False,True
6044,1243,1.0,1000763674,U,-1,Unknown,attacker,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,Random,True,False,True
6044,2384,5.0,1000763695,U,-1,Unknown,attacker,Babe: Pig in the City (1998),Children's|Comedy,Random,True,False,True
6044,3648,3.0,1000763714,U,-1,Unknown,attacker,"Abominable Snowman, The (1957)",Horror|Sci-Fi,Random,True,False,True
6044,3900,3.0,1000763695,U,-1,Unknown,attacker,Crime and Punishment in Suburbia (2000),Comedy|Drama,Random,True,False,True
6044,3181,5.0,1000763700,U,-1,Unknown,attacker,Titus (1999),Drama,Random,True,False,True
6044,3139,1.0,1000763692,U,-1,Unknown,attacker,Tarzan the Fearless (1933),Action|Adventure,Random,True,False,True
6044,3041,5.0,1000763680,U,-1,Unknown,attacker,Meatballs Part II (1984),Comedy,Random,True,False,True
6044,3006,3.0,1000763670,U,-1,Unknown,attacker,"Insider, The (1999)",Drama,Random,True,False,True
6044,3701,4.0,1000763668,U,-1,Unknown,attacker,Alien Nation (1988),Crime|Drama|Sci-Fi,Random,True,False,True
6044,1029,5.0,1000763727,U,-1,Unknown,attacker,Dumbo (1941),Animation|Children's|Musical,Random,True,False,True
6044,2892,5.0,1000763711,U,-1,Unknown,attacker,New Rose Hotel (1998),Action|Drama,Random,True,False,True
6044,3135,2.0,1000763691,U,-1,Unknown,attacker,"Great Santini, The (1979)",Drama,Random,True,False,True
6044,1150,4.0,1000763672,U,-1,Unknown,attacker,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,Random,True,False,True
6044,428,3.0,1000763707,U,-1,Unknown,attacker,"Bronx Tale, A (1993)",Drama,Random,True,False,True
6044,935,3.0,1000763710,U,-1,Unknown,attacker,"Band Wagon, The (1953)",Comedy|Musical,Random,True,False,True
6044,1827,1.0,1000763714,U,-1,Unknown,attacker,"Big One, The (1997)",Comedy|Documentary,Random,True,False,True
6044,1626,3.0,1000763700,U,-1,Unknown,attacker,Fire Down Below (1997),Action|Drama|Thriller,Random,True,False,True
6044,418,3.0,1000763710,U,-1,Unknown,attacker,Being Human (1993),Drama,Random,True,False,True
6044,94,4.0,1000763688,U,-1,Unknown,attacker,Beautiful Girls (1996),Drama,Random,True,False,True
6044,967,4.0,1000763712,U,-1,Unknown,attacker,"Outlaw, The (1943)",Western,Random,True,False,True
6044,1406,3.0,1000763703,U,-1,Unknown,attacker,"Cérémonie, La (1995)",Drama,Random,True,False,True
6044,3590,2.0,1000763680,U,-1,Unknown,attacker,"Lords of Flatbush, The (1974)",Comedy,Random,True,False,True
6044,181,4.0,1000763710,U,-1,Unknown,attacker,Mighty Morphin Power Rangers: The Movie (1995),Action|Children's,Random,True,False,True
6044,534,4.0,1000763711,U,-1,Unknown,attacker,Shadowlands (1993),Drama|Romance,Random,True,False,True
6044,1953,2.0,1000763707,U,-1,Unknown,attacker,"French Connection, The (1971)",Action|Crime|Drama|Thriller,Random,True,False,True
6044,561,5.0,1000763687,U,-1,Unknown,attacker,Killer (Bulletproof Heart) (1994),Thriller,Random,True,False,True
6044,3734,4.0,1000763703,U,-1,Unknown,attacker,Prince of the City (1981),Drama,Random,True,False,True
6044,47,1.0,1000763687,U,-1,Unknown,attacker,Seven (Se7en) (1995),Crime|Thriller,Random,True,False,True
6044,3169,3.0,1000763681,U,-1,Unknown,attacker,"Falcon and the Snowman, The (1984)",Drama,Random,True,False,True
6044,2740,4.0,1000763718,U,-1,Unknown,attacker,"Kindred, The (1986)",Horror,Random,True,False,True
6044,2880,5.0,1000763706,U,-1,Unknown,attacker,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy,Random,True,False,True
6044,1408,3.0,1000763697,U,-1,Unknown,attacker,"Last of the Mohicans, The (1992)",Action|Romance|War,Random,True,False,True
6044,3177,4.0,1000763696,U,-1,Unknown,attacker,Next Friday (1999),Comedy,Random,True,False,True
6044,1268,2.0,1000763700,U,-1,Unknown,attacker,Pump Up the Volume (1990),Drama,Random,True,False,True
6044,1970,4.0,1000763718,U,-1,Unknown,attacker,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,Random,True,False,True
6044,1321,2.0,1000763710,U,-1,Unknown,attacker,"American Werewolf in London, An (1981)",Horror,Random,True,False,True
6044,2814,1.0,1000763686,U,-1,Unknown,attacker,"Bat, The (1959)",Horror,Random,True,False,True
6044,1244,5.0,1000763710,U,-1,Unknown,attacker,Manhattan (1979),Comedy|Drama|Romance,Random,True,False,True
6044,2650,5.0,1000763689,U,-1,Unknown,attacker,"Ghost of Frankenstein, The (1942)",Horror,Random,True,False,True
6044,1479,1.0,1000763720,U,-1,Unknown,attacker,"Saint, The (1997)",Action|Romance|Thriller,Random,True,False,True
6044,1412,2.0,1000763711,U,-1,Unknown,attacker,Some Mother's Son (1996),Drama,Random,True,False,True
6044,2808,3.0,1000763682,U,-1,Unknown,attacker,Universal Soldier (1992),Action|Sci-Fi,Random,True,False,True
6044,2082,2.0,1000763677,U,-1,Unknown,attacker,"Mighty Ducks, The (1992)",Children's|Comedy,Random,True,False,True
6044,397,5.0,1000763669,U,-1,Unknown,attacker,"Fear, The (1995)",Horror,Random,False,True,True
6044,1504,5.0,1000763670,U,-1,Unknown,attacker,Hollow Reed (1996),Drama,Random,False,True,True
6044,3116,5.0,1000763683,U,-1,Unknown,attacker,Miss Julie (1999),Drama,Random,False,True,True
6044,2977,5.0,1000763698,U,-1,Unknown,attacker,Crazy in Alabama (1999),Comedy|Drama,Random,False,True,True
6044,2063,5.0,1000763707,U,-1,Unknown,attacker,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,Random,False,True,True
6045,2586,3.0,1020415569,U,-1,Unknown,attacker,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,Random,True,False,True
6045,1917,2.0,1020415574,U,-1,Unknown,attacker,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,Random,True,False,True
6045,685,3.0,1020415570,U,-1,Unknown,attacker,It's My Party (1995),Drama,Random,True,False,True
6045,1103,5.0,1020415552,U,-1,Unknown,attacker,Rebel Without a Cause (1955),Drama,Random,True,False,True
6045,92,2.0,1020415538,U,-1,Unknown,attacker,Mary Reilly (1996),Drama|Thriller,Random,True,False,True
6045,1365,4.0,1020415525,U,-1,Unknown,attacker,Ridicule (1996),Drama,Random,True,False,True
6045,2392,3.0,1020415536,U,-1,Unknown,attacker,Jack Frost (1998),Comedy|Drama,Random,True,False,True
6045,2049,3.0,1020415542,U,-1,Unknown,attacker,"Happiest Millionaire, The (1967)",Comedy|Musical,Random,True,False,True
6045,793,3.0,1020415578,U,-1,Unknown,attacker,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,Random,True,False,True
6045,3525,5.0,1020415526,U,-1,Unknown,attacker,Bachelor Party (1984),Comedy,Random,True,False,True
6045,3103,2.0,1020415530,U,-1,Unknown,attacker,Stanley & Iris (1990),Drama|Romance,Random,True,False,True
6045,3457,2.0,1020415545,U,-1,Unknown,attacker,Waking the Dead (1999),Drama,Random,True,False,True
6045,927,2.0,1020415566,U,-1,Unknown,attacker,"Women, The (1939)",Comedy,Random,True,False,True
6045,742,2.0,1020415525,U,-1,Unknown,attacker,Thinner (1996),Horror|Thriller,Random,True,False,True
6045,598,4.0,1020415547,U,-1,Unknown,attacker,Window to Paris (1994),Comedy,Random,True,False,True
6045,49,3.0,1020415555,U,-1,Unknown,attacker,When Night Is Falling (1995),Drama|Romance,Random,True,False,True
6045,177,4.0,1020415547,U,-1,Unknown,attacker,Lord of Illusions (1995),Horror,Random,True,False,True
6045,456,1.0,1020415534,U,-1,Unknown,attacker,Fresh (1994),Drama,Random,True,False,True
6045,956,4.0,1020415545,U,-1,Unknown,attacker,Penny Serenade (1941),Drama|Romance,Random,True,False,True
6045,916,5.0,1020415581,U,-1,Unknown,attacker,Roman Holiday (1953),Comedy|Romance,Random,True,False,True
